ID,group,Age,Sex,ethnicity,occupation,income,education,envAttitude_pre,envSelfEfficacy_pre,envMotivation_pre,envAttitude_post,envSelfEfficacy_post,envMotivation_post,nudge_acceptance_post,nudge_reactance_post,nudge_fatigue_post,eco_choices_day1,eco_choices_day2,eco_choices_day3,eco_choices_day4,eco_choices_day5,eco_choices_day6,eco_choices_day7,eco_choices_day8,eco_choices_day9,eco_choices_day10,eco_choices_day11,eco_choices_day12,eco_choices_day13,eco_choices_day14,daily_donation_cents_day1,daily_donation_cents_day2,daily_donation_cents_day3,daily_donation_cents_day4,daily_donation_cents_day5,daily_donation_cents_day6,daily_donation_cents_day7,daily_donation_cents_day8,daily_donation_cents_day9,daily_donation_cents_day10,daily_donation_cents_day11,daily_donation_cents_day12,daily_donation_cents_day13,daily_donation_cents_day14,n_trials_day1,n_trials_day2,n_trials_day3,n_trials_day4,n_trials_day5,n_trials_day6,n_trials_day7,n_trials_day8,n_trials_day9,n_trials_day10,n_trials_day11,n_trials_day12,n_trials_day13,n_trials_day14,eco_share_day1,eco_share_day2,eco_share_day3,eco_share_day4,eco_share_day5,eco_share_day6,eco_share_day7,eco_share_day8,eco_share_day9,eco_share_day10,eco_share_day11,eco_share_day12,eco_share_day13,eco_share_day14,information_nudge_rt_ms_day1,information_nudge_rt_ms_day2,information_nudge_rt_ms_day3,information_nudge_rt_ms_day4,information_nudge_rt_ms_day5,information_nudge_rt_ms_day6,information_nudge_rt_ms_day7,information_nudge_rt_ms_day8,information_nudge_rt_ms_day9,information_nudge_rt_ms_day10,information_nudge_rt_ms_day11,information_nudge_rt_ms_day12,information_nudge_rt_ms_day13,information_nudge_rt_ms_day14,assistant_commitment_rt_ms_day1,assistant_commitment_rt_ms_day2,assistant_commitment_rt_ms_day3,assistant_commitment_rt_ms_day4,assistant_commitment_rt_ms_day5,assistant_commitment_rt_ms_day6,assistant_commitment_rt_ms_day7,assistant_commitment_rt_ms_day8,assistant_commitment_rt_ms_day9,assistant_commitment_rt_ms_day10,assistant_commitment_rt_ms_day11,assistant_commitment_rt_ms_day12,assistant_commitment_rt_ms_day13,assistant_commitment_rt_ms_day14
VllpKNap,assistant_low,45,Male,Other,Private sector,">60,000",Bachelor,3.467,5,10,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mTquExFE,structure_high,20,Male,White,Student,"10,001-20,000",College diploma,3.067,2,3,3,4,1.5,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,4,6,6,8,5,8,7,9,6,9,5,11,6,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.666666666666667,1,1,1,1,1,0.666666666666667,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRnzxklU,structure_high,23,Female,Asian,Private sector,"20,001-30,000",Bachelor,2.867,3,0.5,3,4,2,5,4,1,2,3,2,2,3,3,2,3,3,3,3,3,2,3,3,3,3,7,3,5,4,2,6,1,4,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,1,1,1,1,1,0.666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eAqpwxDG,control,28,Male,Asian,Student,"10,001-20,000",Master,2.8,4,2.5,NA,NA,NA,NA,NA,NA,3,2,2,3,NA,1,2,3,3,2,2,2,2,3,4,4,3,5,NA,5,9,6,10,3,9,8,9,5,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,1,0.666666666666667,0.666666666666667,1,NA,0.333333333333333,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SooCaSIf,information_medium,48,Female,White,Self-employed/Freelancer,"10,001-20,000",Master,3.4,4,7.5,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,6,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.333333333333333,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,45639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JNUUOYyG,assistant_medium,37,Male,White,Other,"10,001-20,000",Doctoral,3.133,3,-1.5,2.73333333333333,4,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12498,NA,NA,4279,NA,NA,4006,NA,NA,3957,NA,NA,2065,NA
cDAMcVum,control,31,Male,White,Self-employed/Freelancer,"10,001-20,000",Senior high,3.6,4,4,3.53333333333333,4,1.5,NA,NA,NA,3,1,1,1,1,1,2,0,2,2,2,1,2,1,8,4,5,4,4,3,7,0,5,8,6,5,8,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LEgvhSvW,assistant_high,25,Male,White,Other,"10,001-20,000",Senior high,3.667,4,2.5,3.33333333333333,4,6.5,6,1,1,1,2,2,1,3,2,2,2,2,3,3,2,3,0,4,3,7,2,7,4,4,3,5,4,11,3,12,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0.666666666666667,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18438,4897,4214,3586,3699,2675,2058,2803,2208,3377,5217,7546,1721,10357
xkfqgxKZ,assistant_low,23,Male,White,Student,"<10,000",Bachelor,3.933,4,5,NA,NA,NA,NA,NA,NA,3,3,2,2,2,3,3,3,3,1,1,1,NA,2,7,6,8,6,9,6,11,6,10,4,5,4,NA,6,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,1,1,0.666666666666667,0.666666666666667,0.666666666666667,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNMMhLWq,information_medium,33,Male,White,Private sector,">60,000",Bachelor,3.933,5,0.5,4.06666666666667,5,2.5,5,2,2,2,2,2,1,2,0,2,1,1,1,2,1,0,1,2,2,5,1,9,0,9,2,5,1,11,2,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,24875,NA,NA,4460,NA,NA,2876,NA,NA,12872,NA,NA,2849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ueTpXTCi,structure_low,32,Male,White,Other,"20,001-30,000",Senior high,3.467,3,4,3.26666666666667,4,2,5,4,1,1,2,1,2,1,0,2,2,2,2,2,1,2,2,4,1,2,5,3,0,8,6,7,6,9,4,9,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZdGARCSi,information_medium,31,Male,White,Private sector,"20,001-30,000",Master,3.533,4,3.5,3.8,4,6,6,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,5,4,9,9,8,6,9,6,8,4,11,5,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,21631,NA,NA,9984,NA,NA,31727,NA,NA,3024,NA,NA,1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UaJASaPb,structure_medium,37,Female,White,Private sector,"10,001-20,000",Master,4.4,4,9,NA,NA,NA,NA,NA,NA,3,3,NA,3,NA,3,3,3,3,1,3,3,3,3,8,4,NA,6,NA,7,11,8,10,4,12,6,11,7,3,3,NA,3,NA,3,3,3,3,3,3,3,3,3,1,1,NA,1,NA,1,1,1,1,0.333333333333333,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
knRuIXxt,information_high,25,Male,White,Private sector,">60,000",College diploma,4.267,5,9,NA,NA,NA,NA,NA,NA,1,0,0,1,NA,0,0,0,0,NA,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,3,3,3,3,NA,3,3,3,3,NA,3,3,3,NA,0.333333333333333,0,0,0.333333333333333,NA,0,0,0,0,NA,0.333333333333333,0,0,NA,16005,14838,1611,2781,NA,4491,1199,1277,1869,NA,1200,1450,1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
odnqlyTP,structure_low,34,Male,Black,Government/Public sector,">60,000",Bachelor,2.867,5,7.5,NA,NA,NA,NA,NA,NA,1,NA,0,2,0,3,0,2,0,2,0,3,0,3,0,NA,0,2,0,5,0,3,0,2,0,5,0,5,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,NA,0,0.666666666666667,0,1,0,0.666666666666667,0,0.666666666666667,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fxZNYnHv,information_medium,23,Male,White,Student,"<10,000",Bachelor,3.467,4,2,NA,NA,NA,NA,NA,NA,1,0,2,1,0,1,1,0,2,0,1,NA,NA,0,0,0,5,1,0,1,0,0,2,0,1,NA,NA,0,3,3,3,3,3,3,3,3,3,3,3,NA,NA,3,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.333333333333333,NA,NA,0,12507,NA,NA,10579,NA,NA,1965,NA,NA,1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FncBzWPC,assistant_low,21,Female,White,Student,NA,Bachelor,3.333,4,6.5,NA,NA,NA,NA,NA,NA,2,2,1,0,1,1,1,0,1,0,2,NA,0,1,4,5,1,0,1,4,5,0,5,0,7,NA,0,4,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.666666666666667,NA,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTywJmoO,structure_high,49,Male,White,Government/Public sector,"30,001-40,000",Bachelor,3.867,4,6,3.8,3,5.5,2,2,1,0,3,0,1,1,3,0,3,1,1,1,2,0,1,0,5,0,5,2,3,0,7,0,0,0,2,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0.333333333333333,0.333333333333333,1,0,1,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JlmEwjDH,structure_high,44,Female,White,Private sector,"20,001-30,000",College diploma,3.533,4,-6.5,3.33333333333333,2,-7.5,3,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
blFZHwpL,information_medium,42,Male,White,Private sector,"30,001-40,000",Senior high,3.733,4,4.5,3.73333333333333,4,7.5,5,1,1,1,1,2,2,0,2,1,1,1,2,1,2,1,2,2,4,6,8,0,9,3,4,3,10,3,11,3,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,30698,NA,NA,22191,NA,NA,892,NA,NA,5462,NA,NA,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cDgspnFl,information_high,29,Male,White,Private sector,"30,001-40,000",Senior high,3.6,4,0.5,NA,NA,NA,NA,NA,NA,3,1,3,0,2,1,3,0,1,0,NA,2,3,0,6,0,6,0,5,0,7,0,0,0,NA,2,7,0,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,1,0.333333333333333,1,0,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,NA,0.666666666666667,1,0,73017,10486,5536,1128,1653,1353,998,2104,2169,2762,NA,1034,1408,4911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
liIrSNWF,information_low,44,Male,White,Private sector,"40,001-60,000",Master,3.667,4,-2,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,1,NA,NA,0,NA,1,1,NA,1,2,2,4,NA,NA,4,NA,NA,0,NA,2,3,NA,3,3,3,3,NA,NA,3,NA,NA,3,NA,3,0.333333333333333,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,0.333333333333333,NA,NA,0,NA,0.333333333333333,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XytVOVoX,assistant_high,38,Male,White,Private sector,">60,000",Senior high,4.267,4,2.5,4.33333333333333,4,9.5,6,3,5,3,3,3,2,1,3,0,3,2,3,1,3,1,3,8,8,9,9,2,8,0,11,9,13,3,13,0,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,0.666666666666667,0.333333333333333,1,0,1,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16666,5833,3164,2524,3909,2476,2257,2288,2338,2623,2346,2392,2680,2592
drQYpIUr,information_medium,44,Male,White,Private sector,NA,Master,3.467,4,7.5,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.666666666666667,1,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16749,NA,NA,3632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GuSTQUDC,structure_low,48,Female,White,Other,"40,001-60,000",Master,3.8,5,9,4.2,5,10,6,2,1,3,0,3,0,3,0,3,0,3,0,3,0,2,0,3,0,2,0,3,0,3,0,3,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,1,0,1,0,1,0,1,0,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
knfDFYLd,information_high,29,Male,White,Private sector,"20,001-30,000",Bachelor,3.8,4,-1,NA,NA,NA,NA,NA,NA,1,1,1,3,0,3,1,3,0,2,0,3,NA,NA,1,1,0,5,0,12,0,11,0,10,0,11,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,1,0,1,0.333333333333333,1,0,0.666666666666667,0,1,NA,NA,14769,9605,1346,1895,1167,1163,2082,954,1135,1673,7976,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XtPWWjSq,assistant_medium,25,Male,White,Private sector,"30,001-40,000",Master,3.067,4,1,3.8,3,1,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15120,NA,NA,6033,NA,NA,12021,NA,NA,11860,NA,NA,3568,NA
cNcjiBnY,assistant_medium,23,Male,White,Student,"10,001-20,000",Bachelor,3.4,4,1,NA,NA,NA,NA,NA,NA,2,0,1,0,NA,NA,1,0,0,0,0,NA,NA,NA,2,0,3,0,NA,NA,3,0,0,0,0,NA,NA,NA,3,3,3,3,NA,NA,3,3,3,3,3,NA,NA,NA,0.666666666666667,0,0.333333333333333,0,NA,NA,0.333333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5431,NA,NA,20772,NA,NA,7006,NA,NA,2474,NA,NA,NA,NA
ZsWRMVpW,information_high,28,Female,Black,Student,"<10,000",Master,3.133,5,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
yhiVwusO,information_low,38,Male,White,Private sector,">60,000",Master,3.733,4,1,3.46666666666667,4,4,3,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,4,5,4,5,6,7,6,7,5,5,4,10,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,25951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
depPSATr,structure_high,34,Female,Asian,Other,"<10,000",Bachelor,4.067,5,6,NA,NA,NA,NA,NA,NA,3,2,2,2,3,1,NA,0,2,2,3,2,3,1,4,1,2,6,2,4,NA,0,6,2,5,3,7,0,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,1,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,NA,0,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sdkGePlf,control,22,Male,Mixed,Student,"10,001-20,000",Senior high,3.2,5,2.5,NA,NA,NA,NA,NA,NA,3,2,2,3,3,2,2,3,3,3,3,3,NA,3,2,3,0,4,1,6,2,8,2,5,3,6,NA,6,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nfzcFAoA,assistant_high,20,Male,NA,Student,"<10,000",College diploma,3.4,5,2,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,1,2,0,1,0,0,0,1,1,3,NA,2,0,0,0,1,0,0,0,0,0,0,0,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,NA,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17036,NA,6767,2409,16264,2438,1376,1596,1359,1439,1329,1667,1664,2047
wAVELoPM,control,32,Male,Mixed,Other,"<10,000",Bachelor,3.933,4,0.5,3.73333333333333,4,-1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HsVdntSy,assistant_low,40,Male,White,Private sector,"<10,000",Bachelor,2.733,4,3,2.4,4,4,6,3,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rQElByEj,assistant_high,43,Male,White,Self-employed/Freelancer,"10,001-20,000",Bachelor,3.333,3,6,3.2,4,3.5,5,1,1,3,0,3,0,1,3,0,0,0,0,3,0,1,0,5,0,6,0,0,4,0,0,0,0,6,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,0.333333333333333,1,0,0,0,0,1,0,0.333333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10208,5134,15997,3312,3348,1477,2802,1885,3645,2739,3509,1908,2414,3056
kSKYqlFt,assistant_medium,29,Female,Mixed,Student,"10,001-20,000",Master,3.933,4,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IyfBVopH,structure_high,26,Male,White,Self-employed/Freelancer,"<10,000",Bachelor,3.733,4,2.5,3.86666666666667,4,8.5,4,2,1,2,3,2,3,3,2,3,3,2,3,3,3,3,3,7,6,8,8,9,8,11,12,11,10,13,10,12,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,1,1,0.666666666666667,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jRHAlomR,assistant_high,21,Male,NA,Student,"<10,000",Bachelor,4.2,4,-1,4.46666666666667,4,5,3,5,5,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11110,5794,4491,4481,4679,2878,1803,4190,5282,3944,30458,2593,10844,4244
jcsnMctH,structure_low,22,Female,Other,Private sector,"<10,000",Bachelor,4.133,5,7,NA,NA,NA,NA,NA,NA,2,NA,0,0,2,1,1,0,2,0,2,0,3,1,2,NA,0,0,4,5,2,0,4,0,4,0,6,5,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,0.666666666666667,NA,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0.666666666666667,0,0.666666666666667,0,1,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xqYfSnZI,assistant_high,29,Female,White,Private sector,"10,001-20,000",Senior high,4.133,4,1.5,NA,NA,NA,NA,NA,NA,3,1,3,3,3,2,3,1,NA,1,NA,NA,NA,3,5,1,5,1,7,3,6,0,NA,1,NA,NA,NA,3,3,3,3,3,3,3,3,3,NA,3,NA,NA,NA,3,1,0.333333333333333,1,1,1,0.666666666666667,1,0.333333333333333,NA,0.333333333333333,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16800,8859,2418,2094,2618,5130,2214,3218,NA,2982,NA,NA,NA,3265
YGQogBnV,assistant_medium,28,Female,Mixed,Private sector,"<10,000",Master,4.133,2,2,4,4,5,5,3,2,1,3,2,1,1,1,1,2,2,3,1,0,3,2,0,5,2,3,1,2,0,4,1,8,1,0,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.333333333333333,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,0.333333333333333,0,1,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7857,NA,NA,4083,NA,NA,3711,NA,NA,3099,NA,NA,3073,NA
